Transaction ID,Segment,Revenue
367625859,granify,38.5
367625861,granify,78.98
367625863,baseline,34.99
367625865,granify,69.98
367625867,granify,34.99
367625869,granify,67.98
367625871,baseline,87.98
367625873,granify,43.99
367625875,granify,34.99
367625877,granify,78
367625879,granify,43.99
367625881,granify,43.99
367625887,granify,34.99
367625889,granify,20.65
367625891,granify,69.98
367625893,granify,78.98
367625895,granify,43.99
367625899,granify,43.99
367625901,granify,51.25
367625903,granify,34.99
367625905,granify,43.99
367625907,granify,157.96
367625909,granify,334.86
367625911,granify,309.96
367625913,granify,78.98
367625915,granify,69.98
367625919,granify,21.99
367625923,baseline,43.99
367625925,granify,43.99
367625927,granify,110
367625929,granify,29.95
367625931,granify,16.65
367625933,granify,29.95
367625935,granify,43.99
367625937,granify,59.9
367625939,granify,60.7
367625941,granify,44.99
367625943,granify,43.99
367625945,granify,49.99
367625947,granify,78.98
367625949,granify,43.99
367625951,granify,34.99
367625953,granify,183.86
367625957,granify,43.99
367625959,granify,48.4
367625961,granify,43.99
367625963,granify,34.99
367625965,granify,125.88
367625967,granify,78.98
367625969,granify,34.99
367625971,granify,43.99
367625973,granify,34.99
367625975,granify,34.99
367625977,granify,34.99
367625979,granify,19.9
367625981,granify,315.92
367625983,granify,43.99
367625985,granify,10.99
367625987,granify,304.95
367625993,granify,73.23
367625995,granify,158.84
367625997,granify,104.95
367626001,granify,43.99
367626003,granify,78.98
367626005,granify,34.99
367626007,granify,149.98
367626009,granify,43.99
367626011,granify,43.99
367626013,granify,81.25
367626015,baseline,29.99
367626017,granify,32.91
367626021,granify,76.9
367626023,granify,19.9
367626025,granify,19.95
367626027,granify,43.99
367626029,baseline,175.76
367626031,baseline,29.95
367626033,granify,43.99
367626035,granify,23.95
367626037,granify,12.99
367626039,baseline,137.58
367626041,granify,91.22
367626043,baseline,19.9
367626045,granify,43.99
367626049,granify,34.99
367626051,granify,29.95
367626053,baseline,89.99
367626055,granify,43.99
367626057,granify,34.99
367626059,granify,509.97
367626061,granify,34.99
367626063,granify,19.95
367626065,granify,141.16
367626067,baseline,78.98
367626069,granify,78.98
367626071,granify,144.75
367626075,granify,24.95
367626077,baseline,43.99
367626079,baseline,113.97
367626081,granify,43.99
367626083,granify,43.99
367626085,granify,24.5
367626089,granify,34.99
367626091,granify,68.98
367626093,granify,68.98
367626095,granify,78.98
367626097,granify,87.98
367626099,granify,43.99
367626101,granify,34.99
367626103,granify,34.99
367626105,granify,38.99
367626109,granify,104.97
367626111,granify,175.96
367626113,granify,6.49
367626115,baseline,126.98
367626117,granify,152.67
367626119,granify,87.98
367626123,granify,34.99
367626125,granify,48.92
367626127,granify,43.99
367626129,granify,42.9
367626131,granify,78.98
367626133,granify,126.09
367626135,granify,43.99
367626137,granify,43.99
367626139,granify,78.98
367626141,granify,43.99
367626143,baseline,103.98
367626145,granify,106.17
367626147,granify,34.99
367626149,granify,29.99
367626151,granify,157.96
367626153,granify,69.98
367626155,granify,54.06
367626157,granify,36.9
367626159,granify,87.98
367626161,granify,157.96
367626163,granify,25
367626165,granify,74.98
367626167,granify,78.98
367626169,granify,43.99
367626171,granify,78.98
367626173,granify,43.99
367626175,granify,31.67
367626177,granify,43.99
367626179,granify,43.99
367626181,granify,16.17
367626183,granify,43.99
367626185,granify,50.9
367626187,granify,34.99
367626191,baseline,24.99
367626193,granify,28
367626197,granify,80.06
367626199,granify,29.95
367626201,granify,78.98
367626203,granify,19.9
367626205,granify,43.99
367626207,granify,29.01
367626209,granify,87.98
367626211,granify,194.98
367626213,granify,99.98
367626215,granify,33.16
367626217,granify,78.98
367626219,granify,34.99
367626221,granify,25
367626223,granify,43.99
367626225,baseline,43.99
367626229,granify,43.99
367626233,granify,43.99
367626235,granify,78.98
367626237,granify,109.98
367626239,granify,175.96
367626241,granify,78.98
367626245,granify,43.99
367626247,baseline,43.99
367626251,granify,34.99
367626253,baseline,38.25
367626255,baseline,34.99
367626259,granify,99.95
367626261,granify,43.99
367626263,granify,43.99
367626267,granify,43.99
367626269,granify,73.8
367626275,granify,43.99
367626277,granify,122.97
367626279,granify,50.91
367626283,granify,63.89
367626285,granify,43.99
367626287,granify,78.98
367626291,granify,165.71
367626293,granify,34.99
367626295,granify,94.95
367626297,granify,24.86
367626301,baseline,157.96
367626303,granify,29.99
367626307,granify,43.99
367626311,granify,98.97
367626313,granify,44.5
367626315,granify,179.95
367626317,granify,67.39
367626319,granify,93
367626321,granify,39.95
367626323,granify,41.5
367626325,granify,43.99
367626327,granify,175.4
367626329,granify,43.99
367626331,granify,43.99
367626333,granify,43.99
367626335,granify,78.98
367626337,granify,12.95
367626341,granify,69
367626343,granify,78.98
367626345,granify,43.99
367626349,granify,87.98
367626351,granify,78.98
367626353,granify,157.96
367626355,granify,49.2
367626357,granify,78.98
367626359,granify,15
367626363,granify,50.9
367626365,baseline,194.98
367626367,granify,24.95
367626369,baseline,45
367626371,granify,43.99
367626375,baseline,43.99
367626377,granify,24.75
367626379,granify,59.95
367626381,granify,78.98
367626383,granify,87.98
367626385,granify,49.99
367626387,granify,71.25
367626389,granify,43.99
367626391,granify,43.99
367626393,granify,26
367626395,baseline,170.86
367626397,granify,209.99
367626399,granify,78.98
367626401,granify,19.9
367626403,granify,38.99
367626405,baseline,78.98
367626407,granify,49.99
367626409,granify,22.51
367626411,granify,79.8
367626413,granify,55.25
367626415,granify,87.98
367626419,granify,43.99
367626421,granify,49.99
367626425,granify,20.75
367626427,granify,100
367626431,granify,19.9
367626433,granify,42
367626435,granify,50.01
367626437,granify,29.24
367626439,granify,39.95
367626441,granify,78.98
367626443,granify,58.48
367626445,granify,69.98
367626447,granify,74.37
367626449,granify,39.99
367626451,granify,70.79
367626453,granify,34.99
367626455,granify,31.02
367626457,baseline,34.99
367626459,granify,43.99
367626461,granify,31
367626463,granify,82.7
367626465,granify,30.21
367626467,granify,27.91
367626469,granify,34.95
367626471,granify,17.95
367626473,granify,19.95
367626475,granify,46.5
367626477,granify,78.98
367626479,granify,219.95
367626481,granify,43.99
367626483,granify,59.85
367626485,granify,43.99
367626489,granify,107.93
367626491,granify,49.99
367626493,granify,68.98
367626495,granify,79.99
367626497,granify,43.99
367626499,granify,31
367626501,granify,78.98
367626503,granify,78.98
367626505,granify,279.99
367626509,granify,30
367626511,granify,78.98
367626513,granify,29.99
367626515,granify,99.98
367626517,granify,87.98
367626519,granify,44.99
367626521,granify,27.95
367626525,granify,43.99
367626527,granify,78.98
367626529,granify,94.73
367626531,granify,78.98
367626533,granify,19.54
367626535,granify,19.99
367626537,granify,20
367626539,granify,43.99
367626541,granify,44.85
367626543,granify,40
367626545,granify,142.75
367626547,granify,78.98
367626549,granify,90.66
367626551,granify,34.95
367626557,granify,49.85
367626561,baseline,148.05
367626563,granify,29.95
367626565,granify,34.07
367626567,granify,34.99
367626569,granify,27.5
367626571,granify,30.96
367626573,granify,299.95
367626575,granify,31.95
367626577,granify,49.99
367626579,granify,49.99
367626581,granify,49.99
367626583,granify,27.91
367626585,granify,68.99
367626587,granify,139.9
367626589,granify,78.98
367626591,granify,79.99
367626593,granify,43.99
367626595,granify,87.98
367626597,granify,98.82
367626599,granify,52.86
367626603,granify,17.78
367626605,granify,95.65
367626607,granify,49.99
367626609,granify,49.99
367626611,granify,78.98
367626613,granify,43.99
367626615,granify,43.99
367626617,granify,299.95
367626619,granify,74.9
367626623,granify,14.96
367626625,granify,37.75
367626627,granify,43.99
367626629,granify,19.9
367626631,granify,149.99
367626633,granify,19.9
367626635,granify,49.99
367626637,granify,19.9
367626639,granify,34.99
367626641,granify,39.95
367626643,baseline,43.99
367626645,granify,43.99
367626647,baseline,29.98
367626649,granify,50.99
367626651,baseline,9.95
367626655,granify,72.85
367626657,baseline,190.5
367626657,granify,190.5
367626659,granify,39.9
367626661,baseline,32.93
367626663,granify,49.99
367626665,granify,54.9
367626667,granify,43.99
367626671,granify,42
367626673,granify,49.99
367626677,granify,8.99
367626679,granify,43.99
367626681,granify,69.98
367626685,granify,43.99
367626687,granify,43.99
367626689,granify,87.98
367626691,granify,14.26
367626697,granify,78.98
367626699,granify,28
367626703,granify,31
367626705,granify,49.99
367626707,granify,49.99
367626709,granify,89.98
367626711,granify,39.8
367626713,granify,24.98
367626715,granify,113.97
367626719,granify,123.06
367626721,granify,29.8
367626723,baseline,149.98
367626725,granify,69.81
367626727,granify,49.96
367626729,granify,24.98
367626731,granify,115.95
367626733,granify,69.98
367626735,granify,19.9
367626737,granify,159.19
367626739,granify,51.17
367626741,granify,29.95
367626743,granify,16.65
367626745,baseline,29.95
367626747,granify,178.96
367626749,granify,49.99
367626751,granify,29.95
367626753,granify,49.99
367626755,granify,157.96
367626757,granify,31
367626759,granify,399.99
367626761,granify,43.99
367626763,granify,169.98
367626765,baseline,19.9
367626767,granify,78.98
367626769,granify,112.4
367626771,granify,49.96
367626773,granify,14
367626775,granify,43.99
367626777,granify,78.98
367626779,granify,21.25
367626781,baseline,39.95
367626785,granify,43.99
367626787,granify,19.95
367626789,baseline,43.99
367626791,granify,39.98
367626793,granify,29.99
367626795,baseline,24.98
367626797,baseline,24.98
367626801,baseline,38.99
367626805,granify,199.96
367626807,baseline,43.99
367626809,granify,24
367626811,granify,49.96
367626813,granify,79.96
367626815,granify,64.94
367626817,granify,24.98
367626819,granify,24.98
367626821,baseline,131.97
367626823,granify,24.98
367626825,baseline,108.22
367626827,granify,131.97
367626829,baseline,24.98
367626831,granify,43.99
367626833,granify,24.98
367626839,baseline,24.98
367626841,granify,68.97
367626843,granify,43.99
367626845,granify,408.44
367626847,granify,24.98
367626849,granify,53.4
367626851,baseline,24.98
367626853,granify,57.31
367626857,granify,24.98
367626859,granify,24.98
367626861,granify,285.86
367626863,granify,34.99
367626865,granify,38.99
367626867,baseline,43.99
367626869,granify,24.98
367626873,baseline,237
367626875,granify,69.05
367626877,baseline,15.54
367626879,granify,230.3
367626883,granify,43.99
367626885,granify,93.98
367626887,granify,74.66
367626889,granify,49.99
367626891,granify,49.99
367626893,granify,24.98
367626895,granify,24.98
367626897,granify,24.98
367626899,granify,24.98
367626903,baseline,24.98
367626905,granify,24.98
367626907,granify,299
367626909,granify,41.35
367626911,granify,43.99
367626913,granify,24.98
367626915,granify,43.99
367626917,granify,24.98
367626919,granify,24.98
367626921,granify,24.98
367626923,granify,49.99
367626925,granify,196.94
367626927,granify,43.99
367626929,granify,18.4
367626931,granify,23.4
367626935,granify,49.96
367626937,granify,24.98
367626939,granify,48.38
367626941,baseline,160.48
367626943,granify,24.98
367626945,granify,24.98
367626947,granify,87.98
367626949,granify,78.98
367626951,granify,212.66
367626953,baseline,24.98
367626955,granify,24.98
367626957,granify,173.85
367626959,granify,24.98
367626961,granify,68.97
367626963,granify,87.98
367626965,granify,80
367626967,granify,24.98
367626969,granify,49.96
367626971,baseline,78.98
367626973,granify,157.96
367626975,granify,48.38
367626977,granify,24.98
367626979,granify,49.96
367626981,granify,24.98
367626983,granify,24.98
367626985,baseline,68.97
367626987,granify,49.99
367626989,granify,53.25
367626991,granify,24.98
367626993,granify,24.98
367626995,granify,43.99
367626997,granify,24.98
367626999,granify,99.99
367627001,granify,61.23
367627003,granify,24.98
367627005,granify,24.98
367627007,granify,24.98
367627009,granify,28.14
367627011,granify,24.98
367627013,granify,49.99
367627015,granify,24.98
367627017,granify,24.98
367627019,granify,24.98
367627021,granify,30.2
367627023,granify,93.98
367627025,granify,68.5
367627027,granify,96.22
367627029,granify,24.98
367627031,granify,31
367627033,baseline,154.9
367627035,granify,30
367627037,granify,29.24
367627039,granify,24.98
367627041,granify,43.99
367627043,granify,68.98
